Measured Depth m,Rate of Penetration m/h
616.4,46.93906700400401
616.45,46.90006114365919
616.5,46.849008990931914
616.55,46.782564536899656
616.6,46.69914486245413
616.65,46.6095099280279
616.7,46.512794610786514
616.75,46.425223434877424
616.8,46.3582171114159
616.85,46.30403684766589
616.9,46.26587705183256
616.95,46.24851078717738
617.0,46.2468851871774
617.05,46.26576655370965
617.1,46.30325359653752
617.15,46.35129040965229
617.2,46.422276308432124
617.25,46.49333757093213
617.3,46.56125353189366
617.35,46.63248923148551
617.4,46.69245651481884
617.45,46.74774572058807
617.5,46.79598394915949
617.55,46.83653436880235
617.6,46.872644942665985
617.65,46.90431980748892
617.7,46.921202076332136
617.75,46.93013629608404
617.8,46.93138883358403
617.85,46.9227106352422
617.9,46.91517397899219
617.95,46.90896074822296
618.0,46.905172519651536
618.05,46.90338726250867
618.1,46.89920925114504
618.15,46.89369724513359
618.2,46.88516444475191
618.25,46.87065187211538
618.3,46.85369737211538
618.35,46.83392109086538
618.4,46.81408148600428
618.45,46.80362075000428
618.5,46.79742721400427
618.55,46.79658901400428
618.6,46.80131696810876
618.65,46.81049073373375
618.7,46.82517361842763
618.75,46.845030379266795
618.8,46.8662520792668
618.85,46.887171801489025
618.9,46.89940331260012
618.95,46.89667270433783
619.0,46.88467817476406
619.05,46.86804265797574
619.1,46.85043544383477
619.15,46.832201571479
619.2,46.81828703678512
619.25,46.81024981704487
619.3,46.81074287586841
619.35,46.815918478646175
619.4,46.830123428646175
619.45,46.8501596025381
619.5,46.87524547408202
619.55,46.89955933149535
619.6,46.92358601653184
619.65,46.946289993035336
619.7,46.96179368169513
619.75,46.971948504434444
619.8,46.97526544561091
619.85,46.97648157470927
619.9,46.977231221072905
619.95,46.97374374069701
620.0,46.96836993472686
620.05,46.96114879410185
620.1,46.946823682563405
620.15,46.92697427529068
620.2,46.90057398663089
620.25,46.82486103817725
620.3,46.727857188996914
620.35,46.611116290636275
620.4,46.44292086668635
620.45,46.199901379501576
620.5,45.87018397950142
620.55,45.421336043787235
620.6,44.9198815294637
620.65,44.35937814196372
620.7,43.70305230196375
620.75,43.049455355025025
620.8,42.363367044205354
620.85,41.60987208846764
620.9,40.900874057230396
620.95,40.2642625187978
621.0,39.70846438410408
621.05,39.276889744308065
621.1,38.90820473555466
621.15,38.598404596524034
621.2,38.35386564828872
621.25,38.11925206869681
621.3,37.86957360260985
621.35,37.6920764487637
621.4,37.51316833066414
621.45,37.32539790702778
621.5,37.183820568994406
621.55,37.074285401647444
621.6,37.01461505973221
621.65,36.97981761384902
621.7,36.99861572622225
621.75,37.09370807775311
621.8,37.34672410384
621.85,37.68677563110383
621.9,38.07308883659843
621.95,38.5755084565984
622.0,39.12128703114395
622.05,39.71724844066766
622.1,40.33275821719823
622.15,40.965553371701596
622.2,41.649492232179156
622.25,42.37703341289331
622.3,43.066449647179134
622.35,43.765620135923584
622.4,44.43533830735207
622.45,45.00410281493831
622.5,45.49173383036138
622.55,45.89356923869484
622.6,46.22264320362026
622.65,46.515675421530695
622.7,46.74113803306903
622.75,46.883521055479704
622.8,46.97359907119394
622.85,46.981020934031804
622.9,46.979515984031806
622.95,46.97728011029175
623.0,46.97512581805037
623.05,46.973822197844896
623.1,46.973169971960615
623.15,46.97234578575372
623.2,46.971217439599876
623.25,46.96939221147487
623.3,46.94055312618072
623.35,46.888994301180745
623.4,46.81264040027165
623.45,46.69589463331075
623.5,46.56028244581074
623.55,46.40681910351621
623.6,46.22671667726583
623.65,46.043863938472725
623.7,45.8586314015162
623.75,45.672609859447235
623.8,45.51434873474139
623.85,45.37954868621677
623.9,45.2697679678951
623.95,45.20028855805903
624.0,45.14870982825134
624.05,45.113374689944884
624.1,45.102791639654185
624.15,45.09416866810246
624.2,43.15432417506006
624.25,40.20354993568514
624.3,36.76640329156119
624.35,32.98606673644942
624.4,29.203368574771105
624.45,25.419404630280063
624.5,22.120962367033734
624.55,20.128137956476547
624.6,19.003803101118642
624.65,18.518516648833145
624.7,20.023465274733674
624.75,22.586284556177652
624.8,25.734398068872842
624.85,29.284629611525553
624.9,32.87050594702483
624.95,36.517850647800024
625.0,39.69065107835405
625.05,41.56675193971769
625.1,42.59088284257548
625.15,43.01234849960942
625.2,43.395979565396104
625.25,43.75050006539601
625.3,44.05176513613508
625.35,44.32491566945912
625.4,44.59292941380514
625.45,44.8149338804718
625.5,45.0343994054718
625.55,45.255869884175496
625.6,45.46260435104128
625.65,45.63397190513964
625.7,45.787001033451354
625.75,45.924045268066735
625.8,46.01550084589929
625.85,46.07626102355889
625.9,46.1111095871227
625.95,46.133456824622705
626.0,46.14912987380303
626.05,46.15386663572433
626.1,46.15751536823366
626.15,46.16040430593857
626.2,46.16223972175253
626.25,46.16326512463715
626.3,46.16313848749429
626.35,46.16632579061929
626.4,46.16969327499429
626.45,46.174112478119284
626.5,46.186534103565826
626.55,46.209602134492556
626.6,46.24540250845087
626.65,46.297437066590405
626.7,46.35871290585841
626.75,46.428603954072706
626.8,46.50496143407271
626.85,46.578338579308365
626.9,46.64975821993337
626.95,46.71824177930837
627.0,46.77572614945761
627.05,46.8223519215626
627.1,46.85468749985719
627.15,46.871326228990384
627.2,46.87987253027205
627.25,46.881291301700614
627.3,46.877970251700624
627.35,46.87468400958996
627.4,46.872223384589965
627.45,46.87005962208996
627.5,46.86923243981384
627.55,46.86926801731097
627.6,46.87071548798395
627.65,46.87214934761388
627.7,46.87346091125024
627.75,46.87398766067455
627.8,46.8735974078174
627.85,46.87224252861658
627.9,46.86912657841167
627.95,46.86578612300122
628.0,46.86215534768071
628.05,46.85992210152686
628.1,46.85925927024639
628.15,46.86016036334373
628.2,46.86365222834373
628.25,46.86855382177657
628.3,46.87422092463372
628.35,46.87907386008454
628.4,46.88354553528946
628.45,46.8869923531999
628.5,46.890592966020414
628.55,46.89313931602041
628.6,46.89480984119048
628.65,46.893545451936745
628.7,46.88909568943675
628.75,46.88226467693674
628.8,46.87442104650196
628.85,46.8672429638527
628.9,46.86050402635271
628.95,46.8568464263527
629.0,46.85483347635271
629.05,46.854810561135324
629.1,46.856457507845604
629.15,46.86029648763369
629.2,46.86547846330163
629.25,46.87159510080163
629.3,46.87781022837927
629.35,46.88409666519519
629.4,46.88922694682784
629.45,46.89113632613818
629.5,46.890003541355576
629.55,46.88689590657297
629.6,46.88253578451254
629.65,46.87801875565886
629.7,46.874069136669
629.75,46.87064792985082
629.8,46.86800923270796
629.85,46.867237072707965
629.9,46.86840216367805
629.95,46.87154887848535
630.0,46.87516768826796
630.05,46.87773943826796
630.1,46.87892846242762
630.15,46.877597776536426
630.2,46.87416593860835
630.25,46.86923133917652
630.3,46.8631236160996
630.35,46.85748213012259
630.4,46.85342316704366
630.45,46.85199234565328
630.5,46.85314998856373
630.55,46.856823463563735
630.6,46.86238677438463
630.65,46.869595306356345
630.7,46.87733484510635
630.75,46.88478356124007
630.8,46.89195808431699
630.85,46.896483663627336
630.9,46.89771979696067
630.95,46.894400543433406
631.0,46.88896358472296
631.05,46.881994459722954
631.1,46.874810913557226
631.15,46.86866259713931
631.2,46.863880931684776
631.25,46.86092251404243
631.3,46.8592951623183
631.35,46.85866204379978
631.4,46.85797261522835
631.45,46.85794368693744
631.5,46.85905329440413
631.55,46.86177396812676
631.6,46.86475145803363
631.65,46.869971726690345
631.7,46.87391382736877
631.75,46.876997005649784
631.8,46.87900535737392
631.85,46.87954475865105
631.9,46.88099709436535
631.95,46.88288535345625
632.0,46.88481058297277
632.05,46.88548681993716
632.1,46.885777724585644
632.15,46.88269585791898
632.2,46.87942933126653
632.25,46.87548563033873
632.3,46.87279323033873
632.35,46.87171537258011
632.4,46.87153757258011
632.45,46.87031650493305
632.5,46.86787255811693
632.55,46.86463045882232
632.6,46.861112713073325
632.65,46.85871452974
632.7,46.85747759005746
632.75,46.85920884840404
632.8,46.86226466378866
632.85,46.86753089396107
632.9,44.89403852396023
632.95,41.6504993198671
633.0,37.606049410498734
633.05,33.21464542933889
633.1,28.821842530052614
633.15,24.427911652217553
633.2,20.846261304503884
633.25,17.918858942472035
633.3,15.472810345268979
633.35,14.360260899620414
633.4,15.395324869621316
633.45,17.861881321796144
633.5,21.32352322465461
633.55,25.181203665850592
633.6,29.094647387331044
633.65,33.13794433869553
633.7,36.46124980544104
633.75,39.18469669869013
633.8,41.53130918050848
633.85,42.63392590619588
633.9,43.616480456195845
633.95,44.52810874394296
634.0,45.321923151085834
634.05,46.12378696174686
634.1,46.91392902214379
634.15,47.57473605124593
634.2,48.14256829538
634.25,48.65385838018709
634.3,49.058515806502974
634.35,49.370770113397
634.4,49.633478684825526
634.45,49.80756566664378
634.5,49.90637257378657
634.55,49.94909740250781
634.6,49.94757014395518
634.65,49.945262597205954
634.7,49.94194824515116
634.75,49.93849788442093
634.8,49.93504029656669
634.85,49.931423315999886
634.9,49.923957167428455
634.95,49.91424949619558
635.0,49.9013898390527
635.05,49.88336199375913
635.1,49.86349139842331
635.15,49.839410063969524
635.2,49.81811851396952
635.25,49.800959170440116
635.3,49.785550220213864
635.35,49.77283947406002
635.4,49.76575505120288
635.45,49.76170862243576
635.5,49.763385022435784
635.55,49.7715754621817
635.6,49.78577984096346
635.65,49.80148139524918
635.7,49.81284408524918
635.75,49.81713647916398
635.8,49.80403071950012
635.85,49.780523780738875
635.9,49.75068702749213
635.95,49.71845696749212
636.0,49.68434518388556
636.05,49.64968911195574
636.1,49.618224059887346
636.15,49.596340565752016
636.2,49.58297339241868
636.25,49.57798025732741
636.3,49.587916737327404
636.35,49.60488676478566
636.4,49.610420421736094
636.45,49.60180684380505
636.5,49.57916441248622
636.55,49.55313520546868
636.6,49.52367895369639
636.65,49.4913293909699
636.7,49.46209603464806
636.75,49.43790374861866
636.8,49.42395758379724
636.85,49.43396261449821
636.9,49.45741744664359
636.95,49.49449781098972
637.0,49.54334782050971
637.05,49.594056389275885
637.1,49.64209899444335
637.15,49.688644801781365
637.2,49.72897965143654
637.25,49.76124262213325
637.3,49.79074730955207
637.35,49.80036408515907
637.4,49.816049740354785
637.45,49.83492601393969
637.5,49.84635764434509
637.55,49.85065745452628
637.6,49.83911882358008
637.65,49.82326970738961
637.7,49.80272473596104
637.75,49.777371488229434
637.8,49.75904835706062
637.85,49.74571434667102
637.9,49.736697184197666
637.95,49.73057200328164
638.0,49.7345528958389
638.05,49.747437706606284
638.1,49.77758548729467
638.15,49.811112563658305
638.2,49.84720602963233
638.25,49.88650049416721
638.3,49.91255182273862
638.35,49.931127689405294
638.4,49.94268631600628
638.45,49.95012446075209
638.5,49.95643266234377
638.55,49.96209653578693
638.6,49.967063422982534
638.65,49.972243406618894
638.7,49.974706720494495
638.75,49.975464542862916
638.8,49.973703588710094
638.85,49.966979997043424
638.9,49.958304417546685
638.95,49.94808120236554
639.0,49.93570841146088
639.05,49.922060406720036
639.1,49.907479163730876
639.15,49.891520343730875
639.2,49.87878573924426
639.25,49.86853008076473
639.3,49.862880648206584
639.35,49.86334336268026
639.4,49.866996439945765
639.45,49.87360291129711
639.5,49.88218260600367
639.55,49.89135256225444
639.6,49.901659921033065
639.65,49.91313239316421
639.7,49.92410027102083
639.75,49.93368234441765
639.8,49.94054060770004
639.85,49.945006107406684
639.9,49.94712775446551
639.95,49.947463034465514
640.0,49.947650411514694
640.05,49.94755384444413
640.1,49.94640439966802
640.15,49.944431527536864
640.2,49.941934619079156
640.25,49.940385119293445
640.3,49.93969096799674
640.35,49.940571945483086
640.4,49.94245220522334
640.45,49.944774991430236
640.5,49.94709230649873
640.55,49.94942946957199
640.6,49.95200827325222
640.65,49.95448914538336
640.7,49.957612235000845
640.75,49.96044081152523
640.8,49.96414725767909
640.85,49.967390716726705
640.9,49.970435154129305
640.95,49.977455150531156
641.0,50.04366032602873
641.05,50.13789675508018
641.1,50.26139146104089
641.15,50.46083811086096
641.2,50.69997010254427
641.25,51.01531135763762
641.3,51.38099649447971
641.35,51.77253409508118
641.4,52.20584563979877
641.45,52.653795748618585
641.5,53.052653578052514
641.55,53.43854872630048
641.6,53.79519457404071
641.65,54.075477727719736
641.7,54.31466015174108
641.75,54.47634717486471
641.8,54.585692838022624
641.85,54.66764316884972
641.9,54.70386622698927
641.95,54.71834307884429
642.0,54.71930341971385
642.05,54.70446964895755
642.1,54.68988560929368
642.15,54.67631866339317
642.2,54.66474080395848
642.25,54.654666206197625
642.3,54.64603020619762
642.35,54.62717340310881
642.4,54.601041541914775
642.45,54.565440598631184
642.5,54.53267567729652
642.55,54.50372896167407
642.6,54.478755191297
642.65,54.47119040442443
642.7,54.472055742276815
642.75,54.48433857163352
642.8,54.50318537163353
642.85,54.53073174389526
642.9,54.56782311439163
642.95,54.61431810974047
643.0,54.658411134384686
643.05,54.696777792191995
643.1,54.728849219039674
643.15,54.743496737358974
643.2,54.7486805967564
643.25,54.74324059337372
643.3,54.732202479088
643.35,54.72476967630163
643.4,54.7191441669993
643.45,54.71557517165046
643.5,54.714461309796945
643.55,54.71419873317357
643.6,54.7126183940057
643.65,54.708700030390204
643.7,54.69871185391962
643.75,54.680106848724805
643.8,54.648701563010526
643.85,54.608040080021645
643.9,54.560458435194064
643.95,54.5106849455389
644.0,54.44853952469479
644.05,54.32321586623675
644.1,54.16617424561308
644.15,53.939740308051874
644.2,53.617916941854695
644.25,53.248724810550144
644.3,52.83381581055013
644.35,52.28705538804244
644.4,51.69248932345821
644.45,51.05294207428981
644.5,50.48353407644478
644.55,50.03134320790145
644.6,49.69739721161449
644.65,49.55020493732893
644.7,49.58407755010144
644.75,49.80030416695297
644.8,50.098550080906456
644.85,50.536834774501514
644.9,51.02931615891333
644.95,51.528178246574065
645.0,51.937972214366155
645.05,52.251542872276545
645.1,52.38596559894323
645.15,52.347489588228996
645.2,52.16632598992953
645.25,51.749987937257096
645.3,51.25757749603093
645.35,50.70036361773655
645.4,49.99756563404079
645.45,49.26368932445598
645.5,48.50660455340129
645.55,47.76924438553248
645.6,47.12580614267537
645.65,46.53811409624684
645.7,46.02177878643249
645.75,45.63097095079826
645.8,45.32488552607091
645.85,45.21093265940403
645.9,45.334965695686094
645.95,45.59548391850276
646.0,46.06434456343026
646.05,46.62503432744377
646.1,47.274858678144064
646.15,48.05673522851998
646.2,48.87205702690055
646.25,49.71722076481044
646.3,50.578232964429546
646.35,51.327711017165896
646.4,51.99976857707959
646.45,52.61748431501057
646.5,53.08171544304257
646.55,53.47832952689792
646.6,53.79652014127699
646.65,53.99378188864544
646.7,54.15739071042401
646.75,54.28277843501412
646.8,54.363482041940486
646.85,54.4333119363306
646.9,54.49102930883059
646.95,54.5396195088306
647.0,54.588709358945536
647.05,54.63736108338999
647.1,54.67498185628972
647.15,54.70189876074316
647.2,54.71900960212247
647.25,54.72777095277181
647.3,54.732182527734565
647.35,54.73291358060813
647.4,54.73465109224992
647.45,54.73811048897122
647.5,54.74359338552294
647.55,54.744251685264544
647.6,54.745204783165846
647.65,54.74394355631817
647.7,54.74111479842344
647.75,54.73537189141045
647.8,54.726526861902265
647.85,54.71866398952132
647.9,54.7091339244369
647.95,54.69985001624018
648.0,54.69196928371006
648.05,54.691050727475826
648.1,54.69460801627075
648.15,54.706165826947725
648.2,54.72207502863809
648.25,54.74062025799442
648.3,54.760313240851566
648.35,54.777029343708705
648.4,54.79070703551198
648.45,54.80019658113373
648.5,54.80520773317604
648.55,54.8076679888606
648.6,54.80776360044901
648.65,54.80372462760871
648.7,54.7986882533783
648.75,54.79212963038562
648.8,54.78636219752847
648.85,54.78077710038561
648.9,54.77460893345352
648.95,54.76927040216433
649.0,54.76357233174305
649.05,54.758965010998246
649.1,54.75485836939888
649.15,54.751125127640634
649.2,54.74859419491753
649.25,54.74708590281226
649.3,54.74669624372136
649.35,54.74453442149915
649.4,54.74066636435629
649.45,54.734705083317316
649.5,54.713024088443284
649.55,54.68252083061195
649.6,54.64101967880473
649.65,54.569255320909996
649.7,54.48295013143631
649.75,54.38118962272188
649.8,54.27155706514613
649.85,54.171475167965355
649.9,54.07648709666472
649.95,53.99877787484653
650.0,53.945511320629656
650.05,53.909666367044835
650.1,53.89071796704483
650.15,53.90008635507655
650.2,53.92112744770812
650.25,53.952622198527806
650.3,53.985548686089984
650.35,54.00765060008757
650.4,54.032767406498465
650.45,54.046352485693106
650.5,54.055028034686394
650.55,54.05810555478992
650.6,54.06664797584252
650.65,54.08838255623185
650.7,54.12334311623185
650.75,54.16098556828665
650.8,54.2027774140578
650.85,54.24716676561705
650.9,54.29333979801213
650.95,54.34017043310321
651.0,54.387556312681355
651.05,54.44563585319544
651.1,54.49749213378217
651.15,54.545195985550926
651.2,54.58238158555092
651.25,54.62121853349613
651.3,54.661545266829464
651.35,54.69866932067562
651.4,54.726922136027426
651.45,54.74962973602743
651.5,54.76685985444395
651.55,54.76959057150756
651.6,54.76586561986822
651.65,54.74987574661424
651.7,54.73051607538137
651.75,54.70899914387451
651.8,54.68123809841997
651.85,54.65464429841997
651.9,54.62832264127711
651.95,54.59342215625969
652.0,54.55614904829613
652.05,54.514102287497714
652.1,54.46267430591875
652.15,54.40189604319344
652.2,54.32923819863684
652.25,54.2589027536731
652.3,54.198716967548705
652.35,54.14514034649606
652.4,54.10468747054671
652.45,54.084121704569554
652.5,54.07871064464964
652.55,54.100011000012366
652.6,54.13598234321921
652.65,54.19119400197807
652.7,54.2654689493465
652.75,54.34038086265919
652.8,54.412782894238134
652.85,54.48401251529077
652.9,54.54474910552585
652.95,54.597058201138815
653.0,54.645396470227105
653.05,54.67577529012065
653.1,54.70549014267185
653.15,54.731557678145165
653.2,54.75162452053881
653.25,54.76994193106513
653.3,54.78447073106513
653.35,54.79544959673677
653.4,54.80459359673678
653.45,54.81238473665619
653.5,54.81590721081636
653.55,54.81877965347055
653.6,54.820598636659874
653.65,54.819658305585605
653.7,54.81848906319196
653.75,54.81619771582352
653.8,54.80806971582352
653.85,54.79507890278345
653.9,54.780189346392476
653.95,54.44722598938698
654.0,53.67051871703404
654.05,52.280176170766126
654.1,50.46682037339788
654.15,48.393294895462645
654.2,46.036839053072796
654.25,43.616168843770446
654.3,41.17220814877043
654.35,38.694773696138874
654.4,36.21256110897585
654.45,34.049133489109025
654.5,32.32720552186765
654.55,31.2172890218669
654.6,30.528740653262084
654.65,30.10245116963061
654.7,29.959636580441515
654.75,29.88257349409171
654.8,29.836165789091723
654.85,29.829042613091694
654.9,29.829844746707817
654.95,29.830735052448908
655.0,29.624838398261563
655.05,29.24894460205901
655.1,28.75954007889169
655.15,28.27779456527053
655.2,27.856955774979305
655.25,27.479114134709214
655.3,27.671894158238736
655.35,28.20376035162978
655.4,28.956853786412474
655.45,29.912005025386833
655.5,31.18720644296951
655.55,32.71368649345785
655.6,34.39708326599906
655.65,36.076331136328626
655.7,37.69982934294638
655.75,39.33998891886867
655.8,40.453063535339155
655.85,41.30765244450548
655.9,42.05118363264779
655.95,42.696398273197666
656.0,43.294643546631484
656.05,43.856397545286875
656.1,44.37512611451764
656.15,44.89055119172044
656.2,45.402311342060585
656.25,45.8548649813709
656.3,46.264685488245895
656.35,46.594080683
656.4,46.81325035572717
656.45,46.92861623471752
656.5,46.97766805452368
656.55,46.980733130153936
656.6,46.98228719546006
656.65,46.98195653364188
656.7,46.97984612219909
656.75,46.977151157174454
656.8,46.97486671414562
656.85,46.974357488987984
656.9,46.97492865477746
656.95,46.97778486344235
657.0,46.98045667404842
657.05,46.98327562047699
657.1,46.986143228640245
657.15,46.988284849692874
657.2,46.99047608523823
657.25,46.9921887709525
657.3,46.99311988800187
657.35,46.99269639184803
657.4,46.991628514947436
657.45,46.98872368993865
657.5,46.98621526596605
657.55,46.984204281442246
657.6,46.98180930051018
657.65,46.98063142802897
657.7,46.980059900116885
657.75,46.980209234599656
657.8,46.98006819748792
657.85,46.97880101971014
657.9,46.977282270356135
657.95,46.975556740493126
658.0,46.97382994537482
658.05,46.97225391928218
658.1,46.97142555003254
658.15,46.97122117387491
658.2,46.971710855845345
658.25,46.972544118622864
658.3,46.974026896743844
658.35,46.97633204208919
658.4,46.978454795657754
658.45,46.98031433841637
658.5,47.061805245007335
658.55,47.20233794312369
658.6,47.402220307335895
658.65,47.733305756543714
658.7,48.124535541445844
658.75,48.58320404418559
658.8,49.09284425151161
658.85,49.608026114713255
658.9,50.12682603173639
658.95,50.64767923845146
659.0,51.088423464109304
659.05,51.469356538451486
659.1,51.78946480095161
659.15,51.975063287438104
659.2,52.09750501716785
659.25,52.14720646716783
659.3,52.14442316957884
659.35,52.13455499254096
659.4,52.1190726722103
659.45,52.10345861350585
659.5,52.08914411957871
659.55,52.07692538273661
659.6,52.07022421903798
659.65,52.06942943695727
659.7,52.0758216798234
659.75,52.087700942323394
659.8,52.10124632845939
659.85,52.11640747472804
659.9,52.13347938493213
659.95,52.1485640541629
660.0,52.16290528493213
660.05,52.17815224383624
660.1,52.19062618212503
660.15,52.20177272276429
660.2,52.2052903969093
660.25,52.20712571276751
660.3,52.20728874454196
660.35,52.20728874454196
660.4,52.20728874454196
660.45,52.20728874454196
660.5,52.20800532336549
660.55,52.207155236103176
660.6,52.20625329061748
660.65,52.203114900007165
660.7,52.20214018682772
660.75,52.20190537239356
660.8,52.20087466855561
660.85,52.198486372665194
660.9,52.19512933933188
660.95,52.19201138523351
661.0,52.188849582529386
661.05,52.18580346288759
661.1,52.182628083783115
661.15,52.18068308772678
661.2,52.180322557768974
661.25,52.18056260384492
661.3,52.18250247292516
661.35,52.1850079995848
661.4,52.18740999291813
661.45,52.188900830598584
661.5,52.18861831534874
661.55,52.18747900638671
661.6,52.185504879804434
661.65,52.18361968143709
661.7,52.182187556211865
661.75,52.181454182698346
661.8,52.182214877903824
661.85,52.18364704713459
661.9,52.1855164871346
661.95,52.1874687235525
662.0,52.19055902158705
662.05,52.19357367169975
662.1,52.196521338580546
662.15,52.20010098232103
662.2,52.20365213700362
662.25,52.20762595981946
662.3,52.21112101877469
662.35,52.214042018774684
662.4,52.216978506579565
662.45,52.218891917727106
662.5,52.219754821836695
662.55,52.21964347937094
662.6,52.218320168580625
662.65,52.21676828070749
662.7,52.2151260304168
662.75,52.21408742981013
662.8,52.2119373008549
662.85,52.21016485710489
662.9,52.208305329300025
662.95,52.207306318152476
663.0,52.20645677513878
663.05,52.2053542706077
663.1,52.204332441099496
663.15,52.201746921966844
663.2,52.197361929466844
663.25,52.18981274577119
663.3,52.18245277827119
663.35,52.17487802202119
663.4,52.17041485928146
663.45,52.167854539281464
663.5,52.167072219281465
663.55,52.16017485073955
663.6,52.15052139931098
663.65,52.13801174380077
663.7,52.112482566657924
663.75,52.07279784478292
663.8,51.998936232283214
663.85,51.879197457283226
663.9,51.73487758002297
663.95,51.55697598002306
664.0,51.35902401079229
664.05,51.1644625647593
664.1,50.96843088018787
664.15,50.773495612202524
664.2,50.59242437382299
664.25,50.42728114895887
664.3,50.295022307974975
664.35,50.20848643379462
664.4,50.143377156417564
664.45,50.11036150115431
664.5,50.096076083542975
664.55,50.08526363884928
664.6,50.078042942013454
664.65,50.071158136615345
664.7,50.06245852687457
664.75,50.05100403043188
664.8,50.04255957141549
664.85,50.03573547773867
664.9,50.032570401782394
664.95,50.033563735734084
665.0,50.03850758769246
665.05,50.04431548969611
665.1,50.050049026428034
665.15,50.05613210362102
665.2,50.06217280400613
665.25,50.07049870999283
665.3,50.077243102720104
665.35,50.08684947914368
665.4,50.094878513875614
665.45,50.10041840441786
665.5,50.10171918848191
665.55,50.10141144530729
665.6,50.1017889156969
665.65,50.102050214547475
665.7,50.102532969425525
665.75,50.101958681620644
665.8,50.10070068889337
665.85,50.096823037935636
665.9,50.09201078436312
665.95,50.086753375132346
666.0,50.08339932595202
666.05,50.0819300423067
666.1,50.08198580135432
666.15,50.082970160837085
666.2,50.08504774815052
666.25,50.08761106047928
666.3,50.09180449609572
666.35,50.09541571348703
666.4,50.099718743438714
666.45,50.10369920566093
666.5,50.106436185252775
666.55,50.10840512318381
666.6,50.106639001790775
666.65,50.10364554544749
666.7,50.098207598610244
666.75,50.09432983628148
666.8,50.09044120066504
666.85,50.08657578248322
666.9,50.08551200790545
666.95,50.085224908883234
667.0,50.08595777249139
667.05,50.085249211452435
667.1,50.08684266836459
667.15,50.0896579603636
667.2,50.09402796988742
667.25,50.097343672518996
667.3,50.099782072519
667.35,50.102467367623895
667.4,50.10277414156675
667.45,50.10370696503342
667.5,50.10292731313776
667.55,50.10185870696361
667.6,50.099821203328545
667.65,50.09747791635702
667.7,50.09622262162018
667.75,50.09505566129629
667.8,50.0961224612963
667.85,50.097359360843804
667.9,50.09778683722207
667.95,50.09548612719662
668.0,50.0932077648999
668.05,50.09199975348706
668.1,50.090836024335246
668.15,50.08966018815103
668.2,50.08769156436936
668.25,50.08519888297075
668.3,50.08166034547075
668.35,50.0779280395884
668.4,50.07622838606728
668.45,50.077698370115705
668.5,50.08096253421152
668.55,50.08389229465567
668.6,50.086884950018664
668.65,50.089534643666205
668.7,50.091853687184724
668.75,50.09475985127564
668.8,50.096427310065955
668.85,50.09704467947772
668.9,50.096522890906286
668.95,50.09532077021663
669.0,50.09506791557472
669.05,50.09339346007232
669.1,50.09165892653849
669.15,50.088341872314025
669.2,50.085656248806565
669.25,50.08271109119787
669.3,50.079988866681745
669.35,50.07981805168174
669.4,50.07959623335662
669.45,50.07958353335662
669.5,50.07835495489508
669.55,50.079666817150716
669.6,50.08290373089777
669.65,50.08837531666126
669.7,50.09391092043188
669.75,50.09842770304058
669.8,50.10397350626639
669.85,50.1081839005435
669.9,50.11171134744005
669.95,50.113536000501284
670.0,50.11425590907272
670.05,50.1146585265619
670.1,50.11164585164141
670.15,50.10697630370894
670.2,50.10010204334374
670.25,50.09586692755427
670.3,50.09163381702795
670.35,50.087535125023564
670.4,50.082942079309284
670.45,50.078186335837096
670.5,50.073426365895806
670.55,50.06779372347156
670.6,50.0649577812957
670.65,50.06421826654161
670.7,50.06656056302296
670.75,50.068763281937436
670.8,50.072031192463754
670.85,50.03221738519109
670.9,49.95081691661963
670.95,49.82126869540265
671.0,49.56546159349374
671.05,49.24442819827853
671.1,48.86981781741737
671.15,48.45333038884596
671.2,48.0093438817524
671.25,47.536599478627366
671.3,47.037001435770215
671.35,46.57815551577015
671.4,46.15929754743295
671.45,45.78823499699192
671.5,45.54360837299796
671.55,45.36513575912227
671.6,45.240571485437975
671.65,45.15820291400939
671.7,45.10315167972363
671.75,45.07550036386159
671.8,45.07249590671874
671.85,45.070148669627834
671.9,45.06912513833774
671.95,45.069927454138046
672.0,45.07174852756462
672.05,45.07495312038758
672.1,45.07813353350234
672.15,45.08137094493091
672.2,45.08461628339245
672.25,45.08781216175452
672.3,45.09095064925452
672.35,45.09389403928661
672.4,45.095656176836016
672.45,45.09508837310467
672.5,45.09224552695083
672.55,45.08753368450044
672.6,45.08244469951069
672.65,45.076945583734286
672.7,45.073574121134826
672.75,45.07242635863482
672.8,45.07345347113483
672.85,45.07455004676508
672.9,45.076462468843
672.95,45.078887261700146
673.0,45.08211306170015
673.05,45.08550601392497
673.1,45.08895705852724
673.15,45.081722337875064
673.2,45.06622177544582
673.25,45.043055459027904
673.3,43.51627808448308
673.35,41.32007661773116
673.4,38.454002930199195
673.45,35.406882216545554
673.5,32.33232235813842
673.55,29.206912834328808
673.6,26.484145289436185
673.65,23.978601796910336
673.7,21.827888899476783
673.75,19.297580515894563
673.8,17.614499565440127
673.85,16.23101652180275
673.9,15.394417909334658
673.95,14.635377816494918
674.0,13.817710404313791
674.05,13.300425518980536
674.1,12.483641919145784
674.15,11.56357364467167
674.2,10.865984886503568
674.25,10.82432383710605
674.3,11.833881762104598
674.35,13.763812323922526
674.4,15.734650642859453
674.45,17.718124129076166
674.5,19.705097399664375
674.55,21.396115891199194
674.6,22.929454963199337
674.65,24.32269002578748
